priority_rank,TOWNCODE,COUNTYNAME,TOWNNAME,topsis_score,combined_score,daily_solar_radiation,occupancy_owner_rate,log_median_household_income,median_household_income,avg_fit_rate,education_college_rate,employ_rate,housing_unit_median_value,stage1_prob,stage2_density_pred
352,10005170,苗栗縣,獅潭鄉,0.3588991639837901,2.3481328853127317,4.257017617124576,0.8995024875621891,5.956667240882395,386.3204633204633,5.028629861111111,0.340487077045069,0.9625,14.226617647058823,0.7653557754452794,6.909210107066115
353,63000020,臺北市,信義區,0.3574475920575188,2.4008037711219496,3.81094788893115,0.7401283914728682,6.308193059431447,549.0519476966846,5.183663194444444,0.5996187012817442,0.9619166666666666,60.52205882352941,0.7641400781331855,7.515067679359984
354,63000040,臺北市,中山區,0.3537473205874638,2.4047224275532586,3.81094788893115,0.6677290918843091,6.344378580270335,569.2835157662181,5.183663194444444,0.5996187012817442,0.9619166666666666,60.52205882352941,0.7773946166144898,7.11171938279212
355,10015120,花蓮縣,萬榮鄉,0.35118828642339706,2.372920080440162,4.005329803119323,0.8706968933669186,5.806526761051475,332.4623966942149,5.183663194444444,0.3207566180830327,0.9634166666666668,15.433088235294118,0.8057770718553314,5.992821282697203
356,10008100,南投縣,國姓鄉,0.3498770390124107,2.3626353254982817,4.257017617124576,0.763284097448686,5.795618095359216,328.85538516405137,4.507530555555555,0.3079490291262136,0.9623333333333334,14.466470588235294,0.791675005217574,6.274317759576956
357,63000070,臺北市,萬華區,0.34519691141132225,2.4062460934691576,3.81094788893115,0.6333310425400316,6.091165627127234,441.9362439105711,5.183663194444444,0.5996187012817442,0.9619166666666666,60.52205882352941,0.7811223632206553,7.008458345169923
358,10010170,嘉義縣,大埔鄉,0.33124707850165763,2.317218986838748,4.463474029833198,0.7397660818713451,5.85961986545649,350.5908469945355,4.507530555555555,0.2523916600580222,0.9624166666666666,11.539558823529411,0.764522488771759,6.6212190001576054
359,10015130,花蓮縣,卓溪鄉,0.33079207784149667,2.3539882840224218,4.005329803119323,0.8558797524314765,5.9342883846318255,377.7710727969349,5.183663194444444,0.3207566180830327,0.9634166666666668,15.433088235294118,0.8032954942313725,5.8923624165527535
360,10015090,花蓮縣,瑞穗鄉,0.32257110625353325,2.3555732607995843,4.005329803119323,0.805759162303665,5.860603773342662,350.9359658484525,5.183663194444444,0.3207566180830327,0.9634166666666668,15.433088235294118,0.805646114899482,5.847141166817281
361,10002110,宜蘭縣,大同鄉,0.32095127849019983,2.3610453924424517,3.8999777545063616,0.8030523255813954,5.950596107772452,383.98216560509553,5.183663194444444,0.335981757543878,0.96175,15.742058823529412,0.7986952204742448,6.071892396868145
362,10008120,南投縣,信義鄉,0.31659793743641046,2.3451082503622356,4.005329803119323,0.8183934807916181,6.030515675016206,415.9294585196225,4.507530555555555,0.3079490291262136,0.9623333333333334,14.466470588235294,0.807659528727821,5.709907699210016
363,10014080,臺東縣,長濱鄉,0.31493903024457715,2.338930081971794,4.005329803119323,0.8637842863784286,5.800048223714794,330.3154885654886,4.785447916666667,0.2669198291153471,0.9633333333333332,13.316176470588236,0.7978104123008688,5.90113978067122
364,66000010,臺中市,中區,0.27527253975111177,2.3216830087450315,4.257017617124576,0.4348456999129341,5.999560693078533,403.2516033547114,4.507530555555555,0.4408456988389535,0.9624166666666666,20.27235294117647,0.7830245296203813,6.135051808350076
365,10015080,花蓮縣,豐濱鄉,0.2665755316599901,2.288670138550682,4.005329803119323,0.8634577603143418,5.772578835608152,321.3654135338346,5.183663194444444,0.3207566180830327,0.9634166666666668,15.433088235294118,0.7839237820462385,5.817589342020038
366,66000290,臺中市,和平區,0.2584829161153278,2.317132409882359,3.8999777545063616,0.7254168084382443,5.885195564725294,359.6731004901961,4.507530555555555,0.4408456988389535,0.9624166666666666,20.27235294117647,0.8067501877639647,5.502461598238229
367,10004130,新竹縣,五峰鄉,0.14321466044683137,2.145055103616676,3.8999777545063616,0.7700865265760197,5.872019870996238,354.9652406417112,5.183663194444444,0.5074878889974282,0.9626666666666668,18.69191176470588,0.7483409578538687,5.4650719456477574
368,10005180,苗栗縣,泰安鄉,0.13046004129450234,2.180709409042441,3.8999777545063616,0.6920353982300885,5.983499234597581,396.8265306122449,5.028629861111111,0.340487077045069,0.9625,14.226617647058823,0.7657629819969087,5.345591288821336
