TOWNCODE,COUNTYNAME,TOWNNAME,地面型_1瓩以上_加成後FIT（元/度）,屋頂型_100瓩以上不及500瓩_加成後FIT（元/度）,屋頂型_10瓩以上不及20瓩_加成後FIT（元/度）,屋頂型_1瓩以上不及10瓩_加成後FIT（元/度）,屋頂型_20瓩以上不及50瓩_加成後FIT（元/度）,屋頂型_500瓩以上_加成後FIT（元/度）,屋頂型_50瓩以上不及100瓩_加成後FIT（元/度）,水面型_1瓩以上_加成後FIT（元/度）
67000320,臺南市,東區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000330,臺南市,南區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000340,臺南市,北區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000350,臺南市,安南區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000360,臺南市,安平區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000370,臺南市,中西區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
68000010,桃園市,桃園區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
68000020,桃園市,中壢區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
68000030,桃園市,大溪區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
68000040,桃園市,楊梅區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
68000050,桃園市,蘆竹區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
68000060,桃園市,大園區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
68000070,桃園市,龜山區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
68000080,桃園市,八德區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
68000090,桃園市,龍潭區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
68000100,桃園市,平鎮區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
68000110,桃園市,新屋區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
68000120,桃園市,觀音區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
68000130,桃園市,復興區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
